ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
56,Wyoming,WY,56025,Natrona,56025000501,"Census Tract 5.01, Natrona County, Wyoming",1.45137479259,5666,648,3192,283,2881,328,1120,480,69,102,707,219,112,75,731,278,1217,246,1206,337,687,260,141,109,0,68,663,325,899,199,36,52,73,77,81,63,63,68,20.0,8.2,2.4,3.4,24.5,7.1,2.8,1.9,13.0,4.7,21.5,4.8,21.3,5.4,12.3,4.5,4.9,3.7,0.0,1.3,11.7,5.6,28.2,5.7,1.1,1.7,2.5,2.7,2.8,2.2,1.1,1.2,0.6519,0.2658,0.7025,0.1456,0.6709,2.4367,0.4873,0.7658,0.4304,0.3861,0.6013,0.0,2.1836,0.3608,0.3861,0.3861,0.3861,0.9873,0.1962,0.7025,0.4937,0.5759,2.9556,0.7595,7.962,0.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2540,779,948,0,17,556,315,0,17,56,74,0,17,51,47,0,17,13.9,1.6,0.0,0.6,9.8,5.2,0.0,0.6,1.0,1.3,0.0,0.6,0.9,0.9,0.0,0.6
56,Wyoming,WY,56025,Natrona,56025000502,"Census Tract 5.02, Natrona County, Wyoming",0.726450140796,2787,534,1349,211,1251,217,808,472,142,139,455,217,140,85,124,87,399,98,701,345,442,173,250,188,0,48,415,214,375,196,97,57,0,16,118,130,11,11,29.2,16.1,8.9,8.2,36.4,16.2,8.2,5.2,4.4,3.3,14.3,4.2,25.2,11.4,15.9,6.0,20.0,14.6,0.0,1.9,14.9,7.1,27.8,13.9,7.2,4.5,0.0,1.3,9.4,9.8,0.4,0.4,0.8608,0.8924,0.9494,0.6899,0.0759,3.4684,0.8101,0.3734,0.6582,0.7405,0.9937,0.0,2.7658,0.7405,0.557,0.557,0.557,0.981,0.4114,0.0,0.943,0.4873,2.8227,0.7089,9.6139,0.8354,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2,4,5081,293,765,157,144,138,105,0,12,0,12,0,12,120,117,0,12,10.6,2.1,5.6,5.0,5.0,3.7,0.0,1.2,0.0,1.2,0.0,1.2,4.3,4.1,0.0,1.2
56,Wyoming,WY,56025,Natrona,56025000601,"Census Tract 6.01, Natrona County, Wyoming",1.618951940936,2833,495,1185,156,1018,140,146,109,35,57,198,116,47,68,250,130,198,79,823,274,189,94,72,56,0,48,353,255,0,16,0,12,0,16,0,12,0,12,5.2,3.7,2.0,3.1,19.4,11.1,3.2,4.5,8.8,4.9,7.0,3.1,29.1,8.2,6.7,3.5,7.1,5.4,0.0,1.8,12.5,8.7,0.0,1.4,0.0,2.9,0.0,1.6,0.0,3.4,0.0,0.4,0.019,0.1899,0.4367,0.1899,0.3671,1.2026,0.0823,0.0506,0.8544,0.0696,0.7658,0.0,1.7404,0.1772,0.4494,0.4494,0.4494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3924,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1285,321,734,0,12,110,99,0,12,233,99,0,12,10,20,0,12,11.3,2.0,0.0,1.2,3.9,3.3,0.0,1.2,8.2,3.7,0.0,1.2,0.4,0.7,0.0,1.2
56,Wyoming,WY,56025,Natrona,56025000602,"Census Tract 6.02, Natrona County, Wyoming",2.20570806152,4994,742,2161,266,1992,269,705,382,91,83,337,188,114,91,500,216,618,160,1248,301,848,408,285,181,0,48,256,156,49,58,31,42,42,59,88,74,0,12,14.1,7.4,3.2,2.9,16.9,9.2,3.3,2.6,10.0,4.5,12.4,3.5,25.0,4.7,17.0,6.8,14.3,8.9,0.0,1.0,5.1,3.0,2.3,2.7,1.4,2.0,2.1,2.9,4.4,3.7,0.0,0.2,0.3924,0.4177,0.3291,0.1962,0.4557,1.7911,0.3038,0.2658,0.6392,0.8038,0.981,0.0,2.6898,0.6899,0.0633,0.0633,0.0633,0.4873,0.2152,0.6329,0.6582,0.0,1.9936,0.2975,6.5378,0.2911,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1942,496,1094,0,12,58,64,75,82,43,45,0,12,80,106,0,12,9.9,1.5,0.0,0.7,1.2,1.3,1.5,1.6,0.9,0.9,0.0,0.7,1.6,2.1,0.0,0.7
56,Wyoming,WY,56025,Natrona,56025000700,"Census Tract 7, Natrona County, Wyoming",0.617468990276,2113,366,1344,166,1080,174,255,111,85,55,177,69,110,74,247,93,392,69,357,166,226,73,44,41,0,48,324,235,0,16,40,50,0,16,32,28,5,10,12.2,4.9,6.6,4.4,16.4,5.8,7.0,4.6,11.7,4.9,18.6,3.8,16.9,7.3,10.7,3.7,4.1,3.7,0.0,2.5,15.3,10.8,0.0,1.2,3.0,3.7,0.0,1.5,3.0,2.5,0.2,0.5,0.2595,0.7722,0.2975,0.5823,0.5633,2.4748,0.5063,0.6266,0.1772,0.2342,0.481,0.0,1.519,0.0886,0.5759,0.5759,0.5759,0.0,0.2658,0.0,0.519,0.3861,1.1709,0.0949,5.7406,0.1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4114,206,550,0,12,237,221,7,34,0,12,0,12,80,71,0,12,9.8,1.7,0.0,1.6,11.2,9.9,0.3,1.6,0.0,1.6,0.0,1.6,3.8,3.2,0.0,1.6
56,Wyoming,WY,56025,Natrona,56025000800,"Census Tract 8, Natrona County, Wyoming",1.469148612058,3603,455,1742,168,1666,168,613,248,72,49,479,171,110,74,332,172,557,98,870,235,676,173,190,114,9,48,365,172,57,34,78,95,15,18,38,29,0,12,17.1,6.6,3.9,2.6,28.8,9.8,4.6,3.1,9.2,4.5,15.5,3.0,24.1,5.8,18.8,5.0,11.4,6.7,0.3,1.4,10.1,4.6,3.3,1.9,4.5,5.4,0.9,1.1,2.3,1.7,0.0,0.3,0.557,0.5063,0.8354,0.3481,0.4177,2.6645,0.5759,0.4304,0.6013,0.8671,0.9494,0.538,3.3862,0.943,0.3165,0.3165,0.3165,0.5696,0.3418,0.3671,0.4114,0.0,1.6899,0.2278,8.0571,0.5759,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3077,363,667,4,8,165,103,0,12,0,12,0,12,196,137,0,12,10.1,1.3,0.1,0.2,4.6,2.8,0.0,1.0,0.0,1.0,0.0,1.0,5.4,3.9,0.0,1.0
56,Wyoming,WY,56025,Natrona,56025000901,"Census Tract 9.01, Natrona County, Wyoming",2.15935072489,5516,796,2234,226,2024,229,1209,392,118,80,572,197,176,99,796,308,641,217,1722,420,473,162,248,141,0,68,842,425,380,149,21,38,20,36,186,115,0,17,21.9,6.4,4.3,2.7,28.3,9.2,5.0,2.7,14.5,5.5,11.6,4.1,31.2,6.1,8.6,2.9,12.3,6.8,0.0,1.4,15.3,7.4,17.0,6.4,0.9,1.7,1.0,1.8,9.2,5.5,0.0,0.3,0.6962,0.5696,0.8101,0.4304,0.7278,3.2341,0.7342,0.2215,0.9557,0.1139,0.962,0.0,2.2531,0.4177,0.5759,0.5759,0.5759,0.9114,0.1709,0.4114,0.9367,0.0,2.4304,0.4747,8.4935,0.6772,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,2,4,5077,487,1137,104,107,702,406,0,17,0,17,0,17,36,62,0,17,8.8,1.3,1.9,1.9,12.7,7.3,0.0,0.6,0.0,0.6,0.0,0.6,0.7,1.1,0.0,0.6
56,Wyoming,WY,56025,Natrona,56025000902,"Census Tract 9.02, Natrona County, Wyoming",1.464572145052,3966,372,1594,155,1454,162,461,252,32,29,269,131,120,60,475,195,905,130,776,206,353,91,146,108,10,50,435,234,316,114,9,13,19,33,3,4,626,157,13.9,7.5,1.5,1.3,18.5,8.8,4.6,2.3,12.6,5.2,22.8,3.6,19.6,4.9,9.4,2.5,10.0,7.3,0.3,1.3,11.0,5.8,19.8,6.9,0.6,0.8,1.3,2.3,0.2,0.3,15.8,3.7,0.3861,0.1139,0.3924,0.3481,0.6392,1.8797,0.3291,0.8165,0.3038,0.1519,0.9114,0.538,2.7216,0.7152,0.3671,0.3671,0.3671,0.9494,0.1329,0.4873,0.1329,0.9684,2.6709,0.6329,7.6393,0.4747,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,3,4185,275,486,26,21,365,229,3,6,12,14,0,12,29,41,0,12,8.2,0.9,0.7,0.5,9.2,5.3,0.1,0.2,0.3,0.3,0.0,0.9,0.7,1.0,0.0,0.9
56,Wyoming,WY,56025,Natrona,56025001000,"Census Tract 10, Natrona County, Wyoming",1.965055704246,5109,641,1879,188,1740,181,652,262,123,95,450,145,171,82,534,185,765,128,1431,338,628,168,54,35,63,83,736,348,55,63,259,91,60,61,23,27,178,89,13.2,5.0,4.7,3.4,25.9,7.9,5.0,2.2,10.8,3.5,15.0,2.7,28.0,5.6,12.7,3.2,3.1,2.0,1.4,1.8,14.4,6.6,2.9,3.3,13.8,4.6,3.4,3.5,1.3,1.5,3.5,1.7,0.2975,0.6266,0.7532,0.4304,0.519,2.6267,0.557,0.4177,0.8101,0.443,0.3544,0.8418,2.867,0.7532,0.5316,0.5316,0.5316,0.538,0.5886,0.8354,0.2468,0.8165,3.0253,0.7975,9.0506,0.7658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740,338,874,31,52,668,342,0,17,14,11,0,17,23,30,0,17,6.9,0.9,0.6,1.0,13.1,6.2,0.0,0.7,0.3,0.2,0.0,0.7,0.5,0.6,0.0,0.7
56,Wyoming,WY,56025,Natrona,56025001100,"Census Tract 11, Natrona County, Wyoming",3.174227940032,2699,330,1477,140,1223,122,623,256,62,56,251,117,145,81,348,200,610,224,636,218,734,222,167,123,10,54,327,204,0,16,544,173,24,42,56,58,5,13,23.7,9.3,5.3,4.7,20.5,9.3,7.3,4.0,12.9,7.0,22.6,7.8,23.6,7.5,27.2,8.2,13.7,10.0,0.4,2.1,12.1,7.4,0.0,1.1,36.8,10.1,2.0,3.4,4.6,4.6,0.2,0.5,0.7405,0.6646,0.519,0.6456,0.6646,3.2343,0.7405,0.8101,0.5696,0.981,0.9684,0.5886,3.9177,1.0,0.3987,0.3987,0.3987,0.0,0.943,0.6266,0.6709,0.3861,2.6266,0.6013,10.1773,0.8734,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,2276,447,490,0,12,319,203,0,12,0,12,0,12,0,12,8,14,16.6,2.0,0.0,1.3,11.8,7.1,0.0,1.3,0.0,1.3,0.0,1.3,0.0,1.3,0.3,0.5
56,Wyoming,WY,56025,Natrona,56025001200,"Census Tract 12, Natrona County, Wyoming",4.993078399938,2504,405,973,124,865,118,669,260,86,65,252,94,312,160,568,210,315,78,502,153,448,111,105,53,76,89,517,260,5,13,581,100,10,20,26,26,237,68,29.9,10.3,7.3,5.4,29.1,10.1,17.0,7.3,25.1,8.0,12.6,3.3,20.0,5.2,19.8,4.9,12.1,5.9,3.1,3.6,20.6,9.8,0.5,1.3,59.7,8.1,1.2,2.3,3.0,2.9,9.5,2.2,0.8797,0.8228,0.8481,0.9873,0.9557,4.4936,0.9873,0.2848,0.3291,0.8861,0.9557,0.962,3.4177,0.9494,0.7278,0.7278,0.7278,0.3354,0.9873,0.4557,0.519,0.9367,3.2341,0.8544,11.8732,0.981,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,1,0,0,1,2,6,7126,522,563,10,13,364,226,9,14,23,13,0,12,111,125,0,12,23.0,4.1,0.4,0.5,14.5,8.0,0.4,0.6,0.9,0.5,0.0,1.4,4.4,4.8,0.0,1.4
56,Wyoming,WY,56025,Natrona,56025001401,"Census Tract 14.01, Natrona County, Wyoming",1116.543085277306,5685,469,2319,201,2008,201,587,240,239,121,333,115,372,126,498,189,711,215,1483,251,840,265,83,63,64,100,603,288,0,24,826,182,55,61,22,21,32,54,10.4,4.2,7.4,4.0,16.6,5.5,9.6,3.3,8.8,3.2,12.5,3.4,26.1,3.9,14.8,4.1,4.1,3.1,1.2,1.9,10.6,5.0,0.0,1.0,35.6,6.4,2.7,3.0,1.1,1.1,0.6,0.9,0.1646,0.8291,0.3165,0.7848,0.3671,2.4621,0.4937,0.2785,0.7342,0.6329,0.481,0.8038,2.9304,0.7848,0.3544,0.3544,0.3544,0.0,0.9304,0.7278,0.2278,0.5253,2.4113,0.462,8.1582,0.5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6359,388,661,0,17,383,254,4,6,9,10,34,50,173,124,0,17,6.9,0.6,0.0,0.6,6.7,4.5,0.1,0.1,0.2,0.2,0.6,0.9,3.0,2.2,0.0,0.6
56,Wyoming,WY,56025,Natrona,56025001602,"Census Tract 16.02, Natrona County, Wyoming",5.332266690326,7245,514,3213,266,2832,275,856,333,105,87,399,137,533,204,859,366,838,209,1803,271,739,199,122,85,37,78,1387,461,411,163,329,117,74,62,0,17,0,17,11.9,4.5,2.5,2.1,14.1,4.6,11.2,4.4,12.0,5.1,11.6,2.9,24.9,3.3,10.3,3.0,4.3,3.0,0.5,1.1,19.1,6.2,12.8,5.0,10.2,3.5,2.6,2.2,0.0,1.2,0.0,0.2,0.2468,0.2848,0.2089,0.8734,0.6076,2.2215,0.4241,0.2215,0.6203,0.1899,0.5127,0.6456,2.19,0.3861,0.6772,0.6772,0.6772,0.8797,0.5063,0.7215,0.0,0.0,2.1075,0.3291,7.1962,0.3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7452,660,738,78,107,1108,441,158,73,0,17,0,17,43,39,0,17,9.1,0.7,1.1,1.5,15.3,5.9,2.2,1.0,0.0,0.5,0.0,0.5,0.6,0.5,0.0,0.5
56,Wyoming,WY,56025,Natrona,56025001603,"Census Tract 16.03, Natrona County, Wyoming",18.901531517724,4005,472,1577,250,1569,250,229,103,63,57,497,265,49,32,297,174,747,279,1088,259,430,240,37,28,7,48,579,256,0,16,12,17,0,16,0,12,0,12,5.8,2.5,3.1,2.8,31.7,16.1,1.8,1.2,7.4,4.2,18.7,6.4,27.2,5.6,10.7,5.9,2.4,1.7,0.2,1.3,14.5,6.2,0.0,1.0,0.8,1.1,0.0,1.0,0.0,2.2,0.0,0.3,0.0253,0.3987,0.9114,0.0506,0.2532,1.6392,0.2405,0.6329,0.7785,0.2342,0.2215,0.4937,2.3608,0.4684,0.538,0.538,0.538,0.0,0.1519,0.0,0.0,0.0,0.1519,0.0063,4.6899,0.0633,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1342,268,672,0,12,264,177,141,122,18,22,0,12,156,138,0,12,6.7,0.8,0.0,0.9,6.6,4.4,3.5,3.0,0.4,0.6,0.0,0.9,3.9,3.4,0.0,0.9
56,Wyoming,WY,56025,Natrona,56025001700,"Census Tract 17, Natrona County, Wyoming",10.434146703354,4768,583,1843,159,1766,154,360,208,44,33,378,139,126,92,337,184,550,132,1416,349,498,149,164,108,71,87,490,298,0,16,151,79,56,66,31,32,0,12,7.6,4.3,1.9,1.5,21.4,7.6,3.9,2.8,7.1,3.8,11.5,3.1,29.7,6.4,10.5,3.0,9.3,6.1,1.6,2.0,10.3,6.1,0.0,0.9,8.2,4.3,3.2,3.7,1.8,1.8,0.0,0.3,0.0696,0.1835,0.557,0.2468,0.2152,1.2721,0.1076,0.2089,0.8861,0.2215,0.8924,0.8734,3.0823,0.8291,0.3354,0.3354,0.3354,0.0,0.4557,0.8038,0.3228,0.0,1.5823,0.1835,6.2721,0.2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695,424,840,196,257,160,125,12,18,50,55,0,12,72,66,0,12,8.9,1.1,4.1,5.2,3.4,2.6,0.3,0.4,1.0,1.2,0.0,0.7,1.5,1.4,0.0,0.7
56,Wyoming,WY,56025,Natrona,56025001801,"Census Tract 18.01, Natrona County, Wyoming",762.117551275114,2193,431,1203,121,915,140,224,126,81,65,128,77,27,30,106,79,319,128,501,261,300,136,27,31,0,48,367,166,166,97,37,28,39,38,13,18,16,6,10.4,5.5,6.5,5.0,14.0,8.1,1.8,2.1,4.9,3.6,14.5,5.9,22.8,11.0,13.8,5.9,3.0,3.4,0.0,2.3,16.7,6.8,13.8,7.9,3.1,2.4,4.3,4.1,1.4,1.9,0.7,0.2,0.1646,0.7658,0.2025,0.0506,0.0949,1.2784,0.1139,0.3861,0.5316,0.557,0.3291,0.0,1.8038,0.2278,0.6076,0.6076,0.6076,0.8861,0.2722,0.8987,0.2722,0.5443,2.8735,0.7278,6.5633,0.2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918,161,596,0,12,174,113,7,15,42,62,0,12,129,108,15,30,7.4,1.5,0.0,1.6,7.9,4.3,0.3,0.7,1.9,2.8,0.0,1.6,5.9,4.7,0.7,1.4
56,Wyoming,WY,56025,Natrona,56025001802,"Census Tract 18.02, Natrona County, Wyoming",3401.250009443604,2827,486,1432,173,934,171,168,94,6,12,163,82,135,98,322,199,395,175,503,154,480,229,29,45,0,48,277,150,0,16,319,128,22,27,11,16,233,74,6.5,3.4,0.4,0.8,17.5,8.2,6.4,4.5,12.4,7.4,14.0,5.6,17.8,4.5,18.5,7.6,3.1,4.8,0.0,1.8,9.8,5.0,0.0,1.1,22.3,8.3,2.4,2.9,1.2,1.8,8.2,2.2,0.0443,0.0316,0.3544,0.5506,0.6266,1.6075,0.2342,0.3481,0.2025,0.8608,0.3544,0.0,1.7658,0.2089,0.3038,0.3038,0.3038,0.0,0.7722,0.6772,0.2405,0.9177,2.6076,0.5886,6.2847,0.2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3024,415,680,12,10,139,111,0,12,23,13,0,12,103,96,0,12,16.0,3.0,0.4,0.4,4.9,3.9,0.0,1.2,0.8,0.5,0.0,1.2,3.6,3.2,0.0,1.2
56,Wyoming,WY,56027,Niobrara,56027957200,"Census Tract 9572, Niobrara County, Wyoming",2626.026680606646,2377,0,1306,102,900,86,762,180,52,56,198,63,155,75,215,86,429,100,509,90,320,106,25,20,6,47,300,123,29,27,192,63,11,20,32,30,268,75,36.1,8.4,5.0,5.0,22.0,6.7,8.9,4.5,10.2,4.0,18.0,4.2,21.4,3.8,15.2,4.9,2.8,2.2,0.3,2.1,12.6,5.2,2.2,2.1,14.7,4.7,1.2,2.2,3.6,3.2,11.3,3.2,0.943,0.6456,0.6013,0.7468,0.4747,3.4114,0.7911,0.5823,0.443,0.6835,0.2848,0.538,2.5316,0.5759,0.4557,0.4557,0.4557,0.4747,0.6203,0.4557,0.5759,0.962,3.0886,0.8228,9.4873,0.8165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2110,276,139,18,18,149,71,0,12,43,35,35,51,55,72,0,12,13.1,0.5,0.8,0.8,6.3,3.0,0.0,1.5,1.8,1.5,1.5,2.2,2.3,3.0,0.0,1.5
56,Wyoming,WY,56029,Park,56029965100,"Census Tract 9651, Park County, Wyoming",667.58449319422,5381,594,2435,250,2189,237,414,203,45,50,284,123,58,48,471,328,1308,249,1140,293,655,158,189,162,0,68,552,241,0,24,237,138,0,24,19,31,0,17,7.7,3.7,1.6,1.8,13.0,5.4,1.5,1.2,8.8,5.9,24.3,4.6,21.2,4.9,12.2,3.1,8.6,7.3,0.0,1.3,10.3,4.3,0.0,1.0,9.7,5.6,0.0,1.1,0.9,1.4,0.0,0.3,0.0823,0.1329,0.1519,0.0316,0.3671,0.7658,0.0063,0.8544,0.4241,0.3608,0.8544,0.0,2.4937,0.538,0.3354,0.3354,0.3354,0.0,0.481,0.0,0.1835,0.0,0.6645,0.0316,4.2594,0.0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317,656,855,0,17,372,205,10,18,0,17,0,17,170,123,0,17,12.2,1.4,0.0,0.6,6.9,3.7,0.2,0.3,0.0,0.6,0.0,0.6,3.2,2.2,0.0,0.6
56,Wyoming,WY,56029,Park,56029965200,"Census Tract 9652, Park County, Wyoming",3.978654082442,6137,273,2661,240,2469,249,1102,411,175,107,491,200,329,151,1373,455,1199,256,1415,294,841,236,143,96,13,67,704,221,61,50,189,89,0,24,116,102,444,126,19.2,7.1,6.1,3.7,19.9,7.8,8.5,3.6,22.6,7.2,19.5,4.2,23.1,4.7,13.8,3.8,5.8,3.8,0.2,1.2,11.5,3.6,2.3,1.9,7.1,3.4,0.0,1.0,4.7,4.0,7.2,2.0,0.6329,0.7532,0.4684,0.6962,0.9304,3.4811,0.8228,0.6709,0.538,0.557,0.7025,0.4937,2.9621,0.8038,0.3797,0.3797,0.3797,0.4873,0.4051,0.0,0.6962,0.8987,2.4873,0.5063,9.3102,0.7848,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8281,334,501,13,9,440,175,107,90,9,10,0,17,107,86,28,50,5.9,0.3,0.2,0.2,7.2,2.8,1.7,1.4,0.1,0.2,0.0,0.6,1.7,1.4,0.5,0.8
56,Wyoming,WY,56029,Park,56029965301,"Census Tract 9653.01, Park County, Wyoming",3897.371828011782,3419,487,2187,258,1451,228,252,136,53,68,218,120,150,84,388,175,843,218,629,235,315,173,0,16,3,47,203,132,36,56,226,123,0,16,69,94,203,212,7.5,3.9,2.7,3.2,15.0,7.9,5.6,3.0,11.4,5.0,24.7,6.8,18.4,6.4,9.2,5.1,0.0,1.1,0.1,1.5,5.9,3.8,1.6,2.6,10.3,5.7,0.0,1.1,4.8,6.3,5.9,6.1,0.057,0.3481,0.2532,0.4557,0.5443,1.6583,0.2468,0.8861,0.2215,0.1329,0.0,0.443,1.6835,0.1456,0.0949,0.0949,0.0949,0.4494,0.5127,0.0,0.7089,0.8671,2.5381,0.5506,5.9748,0.1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,413,654,18,30,84,102,22,27,3,7,0,12,42,50,34,53,12.8,1.8,0.5,0.9,2.5,3.0,0.6,0.8,0.1,0.2,0.0,1.0,1.2,1.5,1.0,1.6
56,Wyoming,WY,56029,Park,56029965302,"Census Tract 9653.02, Park County, Wyoming",2358.06383736062,4052,525,2306,243,1945,261,549,319,36,27,276,117,47,53,330,207,1450,259,569,238,365,154,13,25,0,48,302,148,0,16,306,154,56,68,66,72,1,2,13.5,7.7,2.1,1.6,14.2,5.7,1.4,1.6,8.1,5.0,35.8,5.9,14.0,5.6,9.0,3.5,0.7,1.3,0.0,1.2,7.5,3.5,0.0,0.7,13.3,6.4,2.9,3.5,3.4,3.7,0.0,0.0,0.3671,0.2025,0.2152,0.0253,0.3228,1.1329,0.0633,0.9873,0.0759,0.1266,0.0886,0.0,1.2784,0.0443,0.1772,0.1772,0.1772,0.0,0.5823,0.7595,0.5633,0.0,1.9051,0.2848,4.4936,0.0316,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2103,400,745,127,108,104,86,1,3,38,44,0,12,32,36,0,12,9.9,1.3,3.1,2.6,2.6,2.1,0.0,0.1,0.9,1.1,0.0,0.9,0.8,0.9,0.0,0.9
56,Wyoming,WY,56029,Park,56029965401,"Census Tract 9654.01, Park County, Wyoming",2.236205486296,2275,383,1265,161,1112,184,188,109,17,29,402,174,102,93,175,131,443,155,356,117,226,144,54,58,0,48,174,176,0,16,55,51,17,31,0,12,0,12,8.3,4.6,1.3,2.2,36.2,14.5,5.9,5.0,7.7,5.5,19.5,7.7,15.6,4.4,9.9,6.4,4.9,5.2,0.0,2.2,7.6,7.6,0.0,1.3,4.3,4.0,1.5,2.8,0.0,3.1,0.0,0.5,0.0949,0.0949,0.9367,0.4747,0.2911,1.8923,0.3354,0.6709,0.1266,0.1709,0.6013,0.0,1.5697,0.0949,0.1962,0.1962,0.1962,0.0,0.3165,0.5506,0.0,0.0,0.8671,0.0633,4.5253,0.038,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1490,192,558,28,54,146,166,0,12,0,12,0,12,0,12,0,12,8.4,1.4,1.2,2.3,6.4,7.0,0.0,1.5,0.0,1.5,0.0,1.5,0.0,1.5,0.0,1.5
56,Wyoming,WY,56029,Park,56029965402,"Census Tract 9654.02, Park County, Wyoming",4.367110146336,3693,499,1750,162,1591,188,449,195,11,20,172,89,94,69,323,196,652,123,790,231,504,149,54,50,33,64,487,221,61,44,290,118,50,58,78,81,55,66,12.3,5.1,0.6,1.1,10.8,5.4,3.9,2.8,8.8,5.0,17.7,3.7,21.4,5.5,13.8,4.1,3.4,3.1,0.9,1.8,13.2,5.7,3.5,2.5,16.6,6.6,3.1,3.6,4.9,5.1,1.5,1.8,0.2722,0.0506,0.0759,0.2468,0.3671,1.0126,0.038,0.557,0.443,0.557,0.3924,0.7278,2.6772,0.6772,0.4747,0.4747,0.4747,0.5823,0.6899,0.7911,0.7278,0.6646,3.4557,0.9114,7.6202,0.4684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3895,536,672,0,12,355,199,37,47,2,5,0,12,44,57,49,60,14.7,2.0,0.0,0.9,9.6,5.4,1.0,1.3,0.1,0.1,0.0,0.9,1.2,1.6,1.3,1.6
